,date,tmin
10832,27/08/1997,13.26825581
10833,28/08/1997,9.871970115
10834,29/08/1997,10.88794445
10835,30/08/1997,11.18129439
10836,31/08/1997,7.185888116
10837,01/09/1997,10.55329153
10838,02/09/1997,8.234060043
10839,03/09/1997,12.64163541
10840,04/09/1997,10.6803539
10841,05/09/1997,11.12715249
10842,06/09/1997,10.94515643
10843,07/09/1997,12.16312206
10844,08/09/1997,13.00272519
10845,09/09/1997,10.64319791
10846,10/09/1997,6.331764632
10847,11/09/1997,9.243513954
10848,12/09/1997,7.530068431
10849,13/09/1997,5.957004857
10850,14/09/1997,7.411313868
10851,15/09/1997,11.16651404
10852,16/09/1997,9.451518507
10853,17/09/1997,9.149559856
10854,18/09/1997,3.122873907
10855,19/09/1997,4.399546611
10856,20/09/1997,3.206206668
10857,21/09/1997,6.423970316
10858,22/09/1997,6.976544024
10859,23/09/1997,7.349038267
10860,24/09/1997,5.387817843
10861,25/09/1997,5.680309246
10862,26/09/1997,7.329130458
10863,27/09/1997,9.967395505
10864,28/09/1997,9.871716157
10865,29/09/1997,11.41389382
10866,30/09/1997,8.07626699
10867,01/10/1997,9.782292921
10868,02/10/1997,9.311861453
10869,03/10/1997,11.28717916
10870,04/10/1997,12.18368398
10871,05/10/1997,11.91731837
10872,06/10/1997,12.13538535
10873,07/10/1997,6.912096144
10874,08/10/1997,7.913244305
10875,09/10/1997,8.075126913
10876,10/10/1997,7.593873192
10877,11/10/1997,4.317810344
10878,12/10/1997,1.438728424
10879,13/10/1997,3.480962292
10880,14/10/1997,2.808522712
10881,15/10/1997,6.134152074
10882,16/10/1997,8.623114615
10883,17/10/1997,11.33733827
10884,18/10/1997,10.67247008
10885,19/10/1997,8.746738559
10886,20/10/1997,4.210389834
10887,21/10/1997,3.79761583
10888,22/10/1997,-0.12791133
10889,23/10/1997,1.377379523
10890,24/10/1997,1.624111672
10891,25/10/1997,2.545754156
10892,26/10/1997,3.286746232
10893,27/10/1997,1.52116724
10894,28/10/1997,2.858665676
10895,29/10/1997,-1.645584858
10896,30/10/1997,0.207227378
10897,31/10/1997,7.348589537
10898,01/11/1997,8.523562053
10899,02/11/1997,7.007569621
10900,03/11/1997,6.840201382
10901,04/11/1997,6.708436215
10902,05/11/1997,7.063766158
10903,06/11/1997,7.617039796
10904,07/11/1997,2.429077377
10905,08/11/1997,3.139454502
10906,09/11/1997,1.233378008
10907,10/11/1997,2.432046928
10908,11/11/1997,4.739297882
10909,12/11/1997,4.254587861
10910,13/11/1997,2.347776998
10911,14/11/1997,1.925676061
10912,15/11/1997,5.413638527
10913,16/11/1997,7.75388737
10914,17/11/1997,10.89938559
10915,18/11/1997,11.35924306
10916,19/11/1997,8.609254819
10917,20/11/1997,9.092550906
10918,21/11/1997,4.294825107
10919,22/11/1997,3.151466342
10920,23/11/1997,3.024825191
10921,24/11/1997,4.887654337
10922,25/11/1997,6.716499497
10923,26/11/1997,6.831063078
10924,27/11/1997,7.549793504
10925,28/11/1997,5.353199736
10926,29/11/1997,5.994980652
10927,30/11/1997,2.400189983
10928,01/12/1997,-3.32051
10929,02/12/1997,-2.761282791
10930,03/12/1997,-1.934115607
10931,04/12/1997,-0.903658194
10932,05/12/1997,0.120149047
10933,06/12/1997,6.582224222
10934,07/12/1997,9.345880055
10935,08/12/1997,8.516105777
10936,09/12/1997,7.186660846
10937,10/12/1997,5.411749556
10938,11/12/1997,3.321298469
10939,12/12/1997,-0.435545587
10940,13/12/1997,0.322155306
10941,14/12/1997,4.268942985
10942,15/12/1997,2.261034082
10943,16/12/1997,3.701530466
10944,17/12/1997,3.346241106
10945,18/12/1997,3.147392045
10946,19/12/1997,5.308956538
10947,20/12/1997,4.059419445
10948,21/12/1997,4.280637485
10949,22/12/1997,3.469256196
10950,23/12/1997,3.850236217
10951,24/12/1997,5.357409254
10952,25/12/1997,4.479823532
10953,26/12/1997,2.996866122
10954,27/12/1997,3.671575786
10955,28/12/1997,1.977917809
10956,29/12/1997,-0.881912594
10957,30/12/1997,-0.553366595
10958,31/12/1997,4.157771456
10959,01/01/1998,1.779238629
10960,02/01/1998,4.433138445
10961,03/01/1998,4.762742911
10962,04/01/1998,2.604253173
10963,05/01/1998,1.482808745
10964,06/01/1998,0.005085243
10965,07/01/1998,0.563694112
10966,08/01/1998,1.782581797
10967,09/01/1998,2.209681693
10968,10/01/1998,10.42433487
10969,11/01/1998,7.924643485
10970,12/01/1998,6.863809768
10971,13/01/1998,3.958815286
10972,14/01/1998,3.795676188
10973,15/01/1998,2.84571574
10974,16/01/1998,1.342931634
10975,17/01/1998,2.209303896
10976,18/01/1998,1.780868125
10977,19/01/1998,-0.234287047
10978,20/01/1998,-3.294092375
10979,21/01/1998,-2.51922571
10980,22/01/1998,3.777948116
10981,23/01/1998,6.898386345
10982,24/01/1998,-0.170548171
10983,25/01/1998,-0.10094138
10984,26/01/1998,-3.955203776
10985,27/01/1998,-3.387646609
10986,28/01/1998,-0.511697631
10987,29/01/1998,-0.889400643
10988,30/01/1998,0.423077154
10989,31/01/1998,1.230967988
10990,01/02/1998,1.830305829
10991,02/02/1998,1.79542127
10992,03/02/1998,-0.840814725
10993,04/02/1998,3.4921266
10994,05/02/1998,4.588606527
10995,06/02/1998,6.795674731
10996,07/02/1998,1.611412925
10997,08/02/1998,1.922003198
10998,09/02/1998,8.343746623
10999,10/02/1998,6.839379982
11000,11/02/1998,6.734751067
11001,12/02/1998,10.19547891
11002,13/02/1998,10.5698287
11003,14/02/1998,9.745630388
11004,15/02/1998,9.678992922
11005,16/02/1998,7.882125437
11006,17/02/1998,4.235573768
11007,18/02/1998,8.105293188
11008,19/02/1998,7.628075376
11009,20/02/1998,8.716186305
11010,21/02/1998,4.384385538
11011,22/02/1998,1.048137747
11012,23/02/1998,4.020374252
11013,24/02/1998,9.015116149
11014,25/02/1998,7.672212854
11015,26/02/1998,5.37814811
11016,27/02/1998,4.940445785
11017,28/02/1998,-0.869865708
11018,01/03/1998,-2.179328016
11019,02/03/1998,-0.316231691
11020,03/03/1998,3.165213222
11021,04/03/1998,0.745794912
11022,05/03/1998,-1.207663229
11023,06/03/1998,-1.875911328
11024,07/03/1998,0.548090141
11025,08/03/1998,1.793509925
11026,09/03/1998,-0.385787497
11027,10/03/1998,2.071114225
11028,11/03/1998,3.243391473
11029,12/03/1998,-1.576468696
11030,13/03/1998,3.740033022
11031,14/03/1998,6.358011522
11032,15/03/1998,8.605664642
11033,16/03/1998,8.900940433
11034,17/03/1998,5.897482851
11035,18/03/1998,5.557233483
11036,19/03/1998,1.649721347
11037,20/03/1998,6.473799362
11038,21/03/1998,6.408719315
11039,22/03/1998,1.793691332
11040,23/03/1998,5.029134678
11041,24/03/1998,4.257007697
11042,25/03/1998,4.374340113
11043,26/03/1998,6.268677273
11044,27/03/1998,5.850335361
11045,28/03/1998,7.300354091
11046,29/03/1998,5.807276584
11047,30/03/1998,6.161467186
11048,31/03/1998,7.84714114
11049,01/04/1998,5.735528805
11050,02/04/1998,4.39588373
11051,03/04/1998,2.090872744
11052,04/04/1998,2.291883217
11053,05/04/1998,4.995797871
11054,06/04/1998,5.123786547
11055,07/04/1998,6.05322911
11056,08/04/1998,3.859248441
11057,09/04/1998,1.652473052
11058,10/04/1998,-2.591793611
11059,11/04/1998,-0.077778602
11060,12/04/1998,-0.774684232
11061,13/04/1998,-1.173828183
11062,14/04/1998,-1.919555747
11063,15/04/1998,0.521457049
11064,16/04/1998,-1.406923444
11065,17/04/1998,2.337431381
11066,18/04/1998,-1.455112261
11067,19/04/1998,1.742159949
11068,20/04/1998,5.50152697
11069,21/04/1998,3.26506582
11070,22/04/1998,7.204141064
11071,23/04/1998,8.265251077
11072,24/04/1998,5.292665245
11073,25/04/1998,5.848428705
11074,26/04/1998,5.921883382
11075,27/04/1998,5.208520734
11076,28/04/1998,1.449438152
11077,29/04/1998,5.575101945
11078,30/04/1998,7.110908134
11079,01/05/1998,1.804267488
11080,02/05/1998,3.581912036
11081,03/05/1998,1.445744277
11082,04/05/1998,7.753437531
11083,05/05/1998,5.568041643
11084,06/05/1998,5.851806843
11085,07/05/1998,6.856892609
11086,08/05/1998,7.05818367
11087,09/05/1998,6.716314558
11088,10/05/1998,5.655117483
11089,11/05/1998,5.012522005
11090,12/05/1998,7.902901063
11091,13/05/1998,7.038438631
11092,14/05/1998,9.942564149
11093,15/05/1998,11.12017436
11094,16/05/1998,9.937412119
11095,17/05/1998,8.002583587
11096,18/05/1998,6.669237893
11097,19/05/1998,6.987939313
11098,20/05/1998,9.316158726
11099,21/05/1998,6.841388986
11100,22/05/1998,5.133073093
11101,23/05/1998,10.38079128
11102,24/05/1998,8.958769073
11103,25/05/1998,10.32839153
11104,26/05/1998,7.70775733
11105,27/05/1998,5.7529079
11106,28/05/1998,7.005287201
11107,29/05/1998,10.11369162
11108,30/05/1998,8.40832947
11109,31/05/1998,8.855268726
11110,01/06/1998,7.830987986
11111,02/06/1998,7.059933486
11112,03/06/1998,4.532208264
11113,04/06/1998,4.4524489
11114,05/06/1998,8.589537935
11115,06/06/1998,8.95873288
11116,07/06/1998,10.40078046
11117,08/06/1998,9.246834936
11118,09/06/1998,9.393525232
11119,10/06/1998,10.30581662
11120,11/06/1998,3.86018161
11121,12/06/1998,2.20287703
11122,13/06/1998,7.211894328
11123,14/06/1998,5.608233344
11124,15/06/1998,6.731313069
11125,16/06/1998,8.589950159
11126,17/06/1998,5.092406394
11127,18/06/1998,5.30802309
11128,19/06/1998,11.33748382
11129,20/06/1998,8.52331851
11130,21/06/1998,14.5959532
11131,22/06/1998,11.06002836
11132,23/06/1998,11.73888984
11133,24/06/1998,13.77700877
11134,25/06/1998,11.59647786
11135,26/06/1998,9.93916578
11136,27/06/1998,9.606452069
11137,28/06/1998,10.85373348
11138,29/06/1998,11.39581563
11139,30/06/1998,11.78421012
11140,01/07/1998,8.409127016
11141,02/07/1998,10.23265404
11142,03/07/1998,9.661149593
11143,04/07/1998,13.02153622
11144,05/07/1998,12.69859723
11145,06/07/1998,9.277720528
11146,07/07/1998,8.183683558
11147,08/07/1998,11.64275619
11148,09/07/1998,12.17016462
11149,10/07/1998,10.37411297
11150,11/07/1998,10.71253323
11151,12/07/1998,8.959272558
11152,13/07/1998,9.157068825
11153,14/07/1998,10.83908875
11154,15/07/1998,8.301427205
11155,16/07/1998,9.07230777
11156,17/07/1998,11.24646239
11157,18/07/1998,10.11745508
11158,19/07/1998,8.895820369
11159,20/07/1998,11.39537459
11160,21/07/1998,12.62054118
11161,22/07/1998,11.72166306
11162,23/07/1998,12.03738203
11163,24/07/1998,9.518300464
11164,25/07/1998,10.79640035
11165,26/07/1998,11.93235422
11166,27/07/1998,11.82276792
11167,28/07/1998,12.59016713
11168,29/07/1998,12.21424401
11169,30/07/1998,12.03802316
11170,31/07/1998,12.16997591
11171,01/08/1998,10.64097952
11172,02/08/1998,10.34153618
11173,03/08/1998,12.19230657
11174,04/08/1998,12.24752259
11175,05/08/1998,12.8548253
11176,06/08/1998,13.19014357
11177,07/08/1998,12.29848597
11178,08/08/1998,12.88821868
11179,09/08/1998,12.25286739
11180,10/08/1998,13.31317088
11181,11/08/1998,10.79430457
11182,12/08/1998,13.10100168
11183,13/08/1998,10.73340013
11184,14/08/1998,12.45118234
11185,15/08/1998,11.38178468
11186,16/08/1998,11.81678069
11187,17/08/1998,12.08864268
11188,18/08/1998,8.039747073
11189,19/08/1998,10.19002676
11190,20/08/1998,12.11527936
11191,21/08/1998,10.74480276
11192,22/08/1998,9.491355835
11193,23/08/1998,9.850851894
11194,24/08/1998,7.587496764
11195,25/08/1998,7.512899266
11196,26/08/1998,8.972864631
11197,27/08/1998,4.457514039
11198,28/08/1998,9.928100736
11199,29/08/1998,10.32153032
11200,30/08/1998,7.080911519
11201,31/08/1998,10.37944546
11202,01/09/1998,13.27065272
11203,02/09/1998,12.5198224
11204,03/09/1998,10.97589382
11205,04/09/1998,11.32309849
11206,05/09/1998,9.844049988
11207,06/09/1998,11.70290494
11208,07/09/1998,14.13552834
11209,08/09/1998,14.34391615
11210,09/09/1998,13.75478278
11211,10/09/1998,12.36654116
11212,11/09/1998,9.599428652
11213,12/09/1998,4.992319102
11214,13/09/1998,4.154004261
11215,14/09/1998,6.150551701
11216,15/09/1998,8.494783162
11217,16/09/1998,9.27142722
11218,17/09/1998,6.450975069
11219,18/09/1998,9.388345088
11220,19/09/1998,10.12320784
11221,20/09/1998,11.08593994
11222,21/09/1998,9.449029567
11223,22/09/1998,9.986910461
11224,23/09/1998,9.685301245
11225,24/09/1998,8.786387525
11226,25/09/1998,10.06803101
11227,26/09/1998,9.020252861
11228,27/09/1998,11.48054686
11229,28/09/1998,10.69540463
11230,29/09/1998,5.903980632
11231,30/09/1998,8.680540526
11232,01/10/1998,12.15315188
11233,02/10/1998,10.34860194
11234,03/10/1998,8.722636286
11235,04/10/1998,8.398130593
11236,05/10/1998,7.50766109
11237,06/10/1998,7.207534627
11238,07/10/1998,4.597124304
11239,08/10/1998,1.366798547
11240,09/10/1998,4.512910147
11241,10/10/1998,8.925303784
11242,11/10/1998,7.368958708
11243,12/10/1998,6.761445202
11244,13/10/1998,8.500476041
11245,14/10/1998,7.956915104
11246,15/10/1998,5.860444725
11247,16/10/1998,4.998499925
11248,17/10/1998,5.612927364
11249,18/10/1998,-0.591217359
11250,19/10/1998,2.998200364
11251,20/10/1998,-0.700017548
11252,21/10/1998,1.348376354
11253,22/10/1998,12.37287884
11254,23/10/1998,7.699213274
11255,24/10/1998,5.871081565
11256,25/10/1998,6.618358573
11257,26/10/1998,3.274051202
11258,27/10/1998,5.223651417
11259,28/10/1998,5.376936072
11260,29/10/1998,5.799386921
11261,30/10/1998,2.943005544
11262,31/10/1998,1.704919268
11263,01/11/1998,0.526727566
11264,02/11/1998,-2.014928656
11265,03/11/1998,-0.226550031
11266,04/11/1998,0.236830485
11267,05/11/1998,0.482805071
11268,06/11/1998,-0.493883904
11269,07/11/1998,0.535481221
11270,08/11/1998,8.837783761
11271,09/11/1998,9.582446895
11272,10/11/1998,4.285540263
11273,11/11/1998,3.776692705
11274,12/11/1998,5.503034793
11275,13/11/1998,5.097460779
11276,14/11/1998,2.629687448
11277,15/11/1998,2.080646892
11278,16/11/1998,-2.28296232
11279,17/11/1998,-2.524635171
11280,18/11/1998,-0.098766408
11281,19/11/1998,1.984265137
11282,20/11/1998,3.148898409
11283,21/11/1998,5.649629083
11284,22/11/1998,7.526694969
11285,23/11/1998,1.194328133
11286,24/11/1998,3.056246851
11287,25/11/1998,5.400717205
11288,26/11/1998,2.978772452
11289,27/11/1998,3.899962854
11290,28/11/1998,5.565445373
11291,29/11/1998,2.832673328
11292,30/11/1998,3.343441271
11293,01/12/1998,7.308332356
11294,02/12/1998,6.408449465
11295,03/12/1998,5.753433501
11296,04/12/1998,0.141508316
11297,05/12/1998,-1.062801177
11298,06/12/1998,-5.315669574
11299,07/12/1998,-4.436073052
11300,08/12/1998,1.667688906
11301,09/12/1998,4.038730474
11302,10/12/1998,5.428849038
11303,11/12/1998,4.463840967
11304,12/12/1998,5.104687975
11305,13/12/1998,4.405624174
11306,14/12/1998,6.178464529
11307,15/12/1998,5.372188008
11308,16/12/1998,4.871521398
11309,17/12/1998,7.999644171
11310,18/12/1998,4.826733524
11311,19/12/1998,1.980575642
11312,20/12/1998,-1.958009816
11313,21/12/1998,-2.409307994
11314,22/12/1998,-0.581552533
11315,23/12/1998,1.213198604
11316,24/12/1998,1.288199969
11317,25/12/1998,4.499123202
11318,26/12/1998,1.399788586
11319,27/12/1998,2.003652697
11320,28/12/1998,0.037198176
11321,29/12/1998,0.002294892
11322,30/12/1998,2.842535803
11323,31/12/1998,1.794688265
11324,01/01/1999,3.996547288
11325,02/01/1999,4.738176076
11326,03/01/1999,4.686898245
11327,04/01/1999,3.466549159
11328,05/01/1999,4.036625306
11329,06/01/1999,3.177092384
11330,07/01/1999,2.603754314
11331,08/01/1999,0.850225649
11332,09/01/1999,-1.875510122
11333,10/01/1999,-4.431626635
11334,11/01/1999,-3.824156449
11335,12/01/1999,-1.801806579
11336,13/01/1999,0.96740223
11337,14/01/1999,2.269779195
11338,15/01/1999,2.227987386
11339,16/01/1999,1.253875586
11340,17/01/1999,1.845195458
11341,18/01/1999,2.20504654
11342,19/01/1999,4.489476909
11343,20/01/1999,2.571441394
11344,21/01/1999,3.27734453
11345,22/01/1999,3.275185575
11346,23/01/1999,4.491426458
11347,24/01/1999,4.872031288
11348,25/01/1999,-0.228180617
11349,26/01/1999,1.158559864
11350,27/01/1999,0.031118308
11351,28/01/1999,2.636660767
11352,29/01/1999,3.845007638
11353,30/01/1999,4.171336276
11354,31/01/1999,5.120541738
11355,01/02/1999,6.461827493
11356,02/02/1999,4.352779975
11357,03/02/1999,6.143124294
11358,04/02/1999,7.319860904
11359,05/02/1999,4.049200609
11360,06/02/1999,3.163559865
11361,07/02/1999,-1.368001228
11362,08/02/1999,-3.048825518
11363,09/02/1999,-3.222441286
11364,10/02/1999,-2.288493628
11365,11/02/1999,-0.554033074
11366,12/02/1999,1.348964599
11367,13/02/1999,-2.222310537
11368,14/02/1999,-0.583315868
11369,15/02/1999,4.966690716
11370,16/02/1999,2.193640633
11371,17/02/1999,0.387420173
11372,18/02/1999,1.378824932
11373,19/02/1999,4.945682901
11374,20/02/1999,3.189495214
11375,21/02/1999,2.939605014
11376,22/02/1999,0.477844976
11377,23/02/1999,0.429789375
11378,24/02/1999,-0.089743526
11379,25/02/1999,1.515573621
11380,26/02/1999,3.390840677
11381,27/02/1999,2.560551888
11382,28/02/1999,1.590855968
11383,01/03/1999,2.215172156
11384,02/03/1999,2.119783665
11385,03/03/1999,3.170186055
11386,04/03/1999,3.17271845
11387,05/03/1999,1.528743986
11388,06/03/1999,-0.038079184
11389,07/03/1999,2.363068679
11390,08/03/1999,-3.045070331
11391,09/03/1999,-0.598058683
11392,10/03/1999,-1.402714353
11393,11/03/1999,1.834049987
11394,12/03/1999,4.057764355
11395,13/03/1999,2.836638102
11396,14/03/1999,4.030266654
11397,15/03/1999,5.252007791
11398,16/03/1999,7.937447381
11399,17/03/1999,8.169213121
11400,18/03/1999,4.565027797
11401,19/03/1999,5.187060307
11402,20/03/1999,5.538879627
11403,21/03/1999,5.756023322
11404,22/03/1999,1.028799412
11405,23/03/1999,3.875366445
11406,24/03/1999,5.032744932
11407,25/03/1999,2.813019477
11408,26/03/1999,2.463448801
11409,27/03/1999,0.084451977
11410,28/03/1999,-1.446668673
11411,29/03/1999,3.549566069
11412,30/03/1999,6.504701186
11413,31/03/1999,3.225580018
11414,01/04/1999,6.557722289
11415,02/04/1999,5.727585398
11416,03/04/1999,6.500942435
11417,04/04/1999,6.136407276
11418,05/04/1999,7.661456291
11419,06/04/1999,8.571913483
11420,07/04/1999,7.621380346
11421,08/04/1999,7.494575119
11422,09/04/1999,9.934537832
11423,10/04/1999,7.913629969
11424,11/04/1999,5.461860185
11425,12/04/1999,4.899430754
11426,13/04/1999,0.883339201
11427,14/04/1999,-1.642274522
11428,15/04/1999,2.162296901
11429,16/04/1999,-1.372995046
11430,17/04/1999,-1.267377943
11431,18/04/1999,1.395274868
11432,19/04/1999,-0.885759231
11433,20/04/1999,2.912874078
11434,21/04/1999,4.609267642
11435,22/04/1999,8.285655617
11436,23/04/1999,4.667740843
11437,24/04/1999,7.017165999
11438,25/04/1999,6.041293775
11439,26/04/1999,6.792275609
11440,27/04/1999,6.493412623
11441,28/04/1999,6.596457338
11442,29/04/1999,5.89586083
11443,30/04/1999,4.996759952
11444,01/05/1999,3.558551716
11445,02/05/1999,6.224067812
11446,03/05/1999,8.237576847
11447,04/05/1999,7.644783462
11448,05/05/1999,7.961416303
11449,06/05/1999,8.613270424
11450,07/05/1999,8.630067526
11451,08/05/1999,8.414038484
11452,09/05/1999,8.868611981
11453,10/05/1999,10.09180289
11454,11/05/1999,10.11555666
11455,12/05/1999,10.22886445
11456,13/05/1999,9.25486288
11457,14/05/1999,7.833519421
11458,15/05/1999,7.266656914
11459,16/05/1999,6.369892921
11460,17/05/1999,8.009593215
11461,18/05/1999,4.208571699
11462,19/05/1999,5.722771062
11463,20/05/1999,5.830921275
11464,21/05/1999,9.615960211
11465,22/05/1999,4.70463681
11466,23/05/1999,8.208709572
11467,24/05/1999,7.474120232
11468,25/05/1999,6.892284305
11469,26/05/1999,8.656385554
11470,27/05/1999,9.263153727
11471,28/05/1999,10.64768601
11472,29/05/1999,9.236722098
11473,30/05/1999,4.036745083
11474,31/05/1999,3.331002906
11475,01/06/1999,8.20084831
11476,02/06/1999,6.240140286
11477,03/06/1999,9.163533451
11478,04/06/1999,9.715429647
11479,05/06/1999,7.155643246
11480,06/06/1999,7.824408839
11481,07/06/1999,4.557527337
11482,08/06/1999,5.298415372
11483,09/06/1999,5.295290509
11484,10/06/1999,8.197130409
11485,11/06/1999,6.363105888
11486,12/06/1999,8.392365827
11487,13/06/1999,9.517095967
11488,14/06/1999,10.15152689
11489,15/06/1999,7.812729605
11490,16/06/1999,11.89878175
11491,17/06/1999,8.808414589
11492,18/06/1999,9.690734126
11493,19/06/1999,10.18833456
11494,20/06/1999,9.238419114
11495,21/06/1999,7.297041247
11496,22/06/1999,5.480851099
11497,23/06/1999,8.299742968
11498,24/06/1999,6.928174879
11499,25/06/1999,8.240954113
11500,26/06/1999,11.32553683
11501,27/06/1999,11.72259549
11502,28/06/1999,7.676350995
11503,29/06/1999,7.95173282
11504,30/06/1999,10.01434602
11505,01/07/1999,11.50359311
11506,02/07/1999,8.604418384
11507,03/07/1999,12.04214403
11508,04/07/1999,12.67010533
11509,05/07/1999,11.5784972
11510,06/07/1999,12.1466119
11511,07/07/1999,13.60762714
11512,08/07/1999,14.56608741
11513,09/07/1999,13.05419392
11514,10/07/1999,15.22666805
11515,11/07/1999,14.85802424
11516,12/07/1999,11.71360676
11517,13/07/1999,12.41584645
11518,14/07/1999,10.99314768
11519,15/07/1999,9.943109167
11520,16/07/1999,11.66038053
11521,17/07/1999,11.59778153
11522,18/07/1999,10.31089888
11523,19/07/1999,12.59821049
11524,20/07/1999,14.16039385
11525,21/07/1999,11.40455062
11526,22/07/1999,10.26765986
11527,23/07/1999,11.30887927
11528,24/07/1999,13.14886811
11529,25/07/1999,10.65809264
11530,26/07/1999,6.399319052
11531,27/07/1999,7.605322247
11532,28/07/1999,9.125709638
11533,29/07/1999,10.77350987
11534,30/07/1999,9.106537858
11535,31/07/1999,11.56935485
11536,01/08/1999,11.96025399
11537,02/08/1999,14.0697936
11538,03/08/1999,14.9323495
11539,04/08/1999,14.46976493
11540,05/08/1999,13.76567789
11541,06/08/1999,14.51389326
11542,07/08/1999,12.83377543
11543,08/08/1999,9.50645425
11544,09/08/1999,10.78199553
11545,10/08/1999,5.937204357
11546,11/08/1999,6.06269079
11547,12/08/1999,7.12067931
11548,13/08/1999,12.25056378
11549,14/08/1999,11.74834517
11550,15/08/1999,11.34450905
11551,16/08/1999,8.780847104
11552,17/08/1999,9.74564703
11553,18/08/1999,11.21213398
11554,19/08/1999,9.874923949
11555,20/08/1999,8.7549705
11556,21/08/1999,4.568121703
11557,22/08/1999,4.703802653
11558,23/08/1999,5.269508243
11559,24/08/1999,7.493768725
11560,25/08/1999,11.52628388
11561,26/08/1999,12.9381985
11562,27/08/1999,12.41715112
11563,28/08/1999,10.28148451
11564,29/08/1999,10.44258288
11565,30/08/1999,10.65131532
11566,31/08/1999,12.74936848
11567,01/09/1999,14.3469443
11568,02/09/1999,15.50953973
11569,03/09/1999,13.99552342
11570,04/09/1999,12.94286447
11571,05/09/1999,15.10685678
11572,06/09/1999,14.98190117
11573,07/09/1999,9.165980553
11574,08/09/1999,8.85607211
11575,09/09/1999,10.11966025
11576,10/09/1999,9.866731881
11577,11/09/1999,12.94419926
11578,12/09/1999,6.973866932
11579,13/09/1999,8.087744365
11580,14/09/1999,6.730933486
11581,15/09/1999,5.620561756
11582,16/09/1999,11.03966467
11583,17/09/1999,8.063935087
11584,18/09/1999,9.150433293
11585,19/09/1999,13.04235015
11586,20/09/1999,14.45169176
11587,21/09/1999,13.51957202
11588,22/09/1999,10.6310332
11589,23/09/1999,12.58963607
11590,24/09/1999,13.08228121
11591,25/09/1999,12.03427216
11592,26/09/1999,8.31952427
11593,27/09/1999,8.293743285
11594,28/09/1999,6.642500687
11595,29/09/1999,9.717183497
11596,30/09/1999,8.595848133
11597,01/10/1999,7.264509822
11598,02/10/1999,5.323525446
11599,03/10/1999,6.284918444
11600,04/10/1999,4.501541085
11601,05/10/1999,0.160515978
11602,06/10/1999,2.331010217
11603,07/10/1999,5.552049174
11604,08/10/1999,7.989821816
11605,09/10/1999,9.497268055
11606,10/10/1999,12.22489767
11607,11/10/1999,7.434521276
11608,12/10/1999,6.657054421
11609,13/10/1999,7.333449763
11610,14/10/1999,6.119069362
11611,15/10/1999,8.215816052
11612,16/10/1999,9.202281883
11613,17/10/1999,9.595066545
11614,18/10/1999,5.128363179
11615,19/10/1999,6.466143679
11616,20/10/1999,6.884230506
11617,21/10/1999,8.033767207
11618,22/10/1999,7.639761359
11619,23/10/1999,10.15941141
11620,24/10/1999,9.752679523
11621,25/10/1999,9.554084139
11622,26/10/1999,7.838777018
11623,27/10/1999,9.422504193
11624,28/10/1999,7.219516553
11625,29/10/1999,6.200290358
11626,30/10/1999,8.605908356
11627,31/10/1999,7.784476192
11628,01/11/1999,9.384397275
11629,02/11/1999,6.208118263
11630,03/11/1999,6.764395638
11631,04/11/1999,11.20093569
11632,05/11/1999,7.729645918
11633,06/11/1999,4.566863366
11634,07/11/1999,2.641482057
11635,08/11/1999,7.830961395
11636,09/11/1999,2.042963502
11637,10/11/1999,0.804652294
11638,11/11/1999,1.168478823
11639,12/11/1999,4.297193012
11640,13/11/1999,4.716193057
11641,14/11/1999,3.548426338
11642,15/11/1999,2.930293192
11643,16/11/1999,2.068681284
11644,17/11/1999,1.102020071
11645,18/11/1999,0.704817457
11646,19/11/1999,1.637723114
11647,20/11/1999,-0.634659387
11648,21/11/1999,1.28179606
11649,22/11/1999,3.663716018
11650,23/11/1999,5.670912762
11651,24/11/1999,8.226145487
11652,25/11/1999,6.486692304
11653,26/11/1999,7.146256294
11654,27/11/1999,3.71766765
11655,28/11/1999,4.99184308
11656,29/11/1999,-0.12094869
11657,30/11/1999,0.327403367
11658,01/12/1999,5.460246149
11659,02/12/1999,2.447112123
11660,03/12/1999,1.045454163
11661,04/12/1999,0.330620835
11662,05/12/1999,-2.150974446
11663,06/12/1999,0.672342556
11664,07/12/1999,3.482056706
11665,08/12/1999,3.430296366
11666,09/12/1999,3.423390935
11667,10/12/1999,0.526347859
11668,11/12/1999,0.313579928
11669,12/12/1999,1.553514819
11670,13/12/1999,-2.113622184
11671,14/12/1999,-3.961291737
11672,15/12/1999,-1.539718733
11673,16/12/1999,0.108147896
11674,17/12/1999,5.019715508
11675,18/12/1999,-1.063028312
11676,19/12/1999,-4.318823522
11677,20/12/1999,-5.756965178
11678,21/12/1999,-4.697873792
11679,22/12/1999,1.047291221
11680,23/12/1999,3.660475933
11681,24/12/1999,4.828053265
11682,25/12/1999,2.132023611
11683,26/12/1999,0.603128292
11684,27/12/1999,1.179551558
11685,28/12/1999,-0.505258898
11686,29/12/1999,0.04548435
11687,30/12/1999,1.086294862
11688,31/12/1999,0.873223489
11689,01/01/2000,3.183706483
11690,02/01/2000,4.770567777
11691,03/01/2000,5.368323756
11692,04/01/2000,3.034098762
11693,05/01/2000,2.063383443
11694,06/01/2000,4.446443097
11695,07/01/2000,2.887260348
11696,08/01/2000,4.639737949
11697,09/01/2000,1.327827383
11698,10/01/2000,1.352254446
11699,11/01/2000,5.517002266
11700,12/01/2000,4.596916021
